bin.chrom	bin.start.chrompos	bin.start.abspos	bin.end.chrompos	median.len	median.len.ratio
chrX	37484359	2918517645	38017502	252.0	0.000199887206505
chrX	38017502	2919050788	38576430	244.0	0.000193541580902
chrX	38576430	2919609716	39129948	251.0	0.000199094003304
chrX	39129948	2920163234	39656697	242.0	0.000191955174501
chrX	39656697	2920689983	40228532	253.0	0.000200680409705
chrX	40228532	2921261818	40749791	248.0	0.000196714393703
chrX	40749791	2921783077	41292507	246.0	0.000195127987302
chrX	41292507	2922325793	41873453	255.0	0.000202266816106
chrX	41873453	2922906739	42456517	251.0	0.000199094003304
chrX	42456517	2923489803	43037039	252.5	0.000200283808105
chrX	43037039	2924070325	43625685	252.5	0.000200283808105
chrX	43625685	2924658971	44172240	244.0	0.000193541580902
chrX	44172240	2925205526	44679530	246.0	0.000195127987302
chrX	44679530	2925712816	45274350	255.0	0.000202266816106
chrX	45274350	2926307636	45851356	254.0	0.000201473612906
chrX	45851356	2926884642	46425468	246.0	0.000195127987302
chrX	46425468	2927458754	46979856	244.0	0.000193541580902
chrX	46979856	2928013142	47514497	243.5	0.000193144979301
chrX	47514497	2928547783	48105090	244.0	0.000193541580902
chrX	48105090	2929138376	48723818	245.0	0.000194334784102
chrX	48723818	2929757104	49467362	252.5	0.000200283808105
chrX	49467362	2930500648	50095416	260.0	0.000206232832108
chrX	50095416	2931128702	50663698	259.0	0.000205439628908
chrX	50663698	2931696984	51229861	247.0	0.000195921190503
chrX	51229861	2932263147	51969871	252.0	0.000199887206505
chrX	51969871	2933003157	53191798	242.0	0.000191955174501
chrX	53191798	2934225084	53747036	256.0	0.000203060019307
chrX	53747036	2934780322	54307318	254.0	0.000201473612906
chrX	54307318	2935340604	54859851	248.0	0.000196714393703
chrX	54859851	2935893137	55462399	250.0	0.000198300800104
chrX	55462399	2936495685	56109118	247.5	0.000196317792103
chrX	56109118	2937142404	56759633	252.0	0.000199887206505
chrX	56759633	2937792919	57403052	248.0	0.000196714393703
chrX	57403052	2938436338	58044014	256.0	0.000203060019307
chrX	58044014	2939077300	62254469	264.5	0.00020980224651
chrX	62254469	2943287755	62987534	252.5	0.000200283808105
chrX	62987534	2944020820	63623342	257.0	0.000203853222507
chrX	63623342	2944656628	64243449	253.0	0.000200680409705
chrX	64243449	2945276735	64867279	248.0	0.000196714393703
chrX	64867279	2945900565	65480678	256.0	0.000203060019307
chrX	65480678	2946513964	66100024	257.5	0.000204249824107
chrX	66100024	2947133310	66723287	249.5	0.000197904198504
chrX	66723287	2947756573	67331509	252.0	0.000199887206505
chrX	67331509	2948364795	67897672	248.5	0.000197110995303
chrX	67897672	2948930958	68451587	249.0	0.000197507596904
chrX	68451587	2949484873	69036259	250.0	0.000198300800104
chrX	69036259	2950069545	69633529	253.5	0.000201077011306
chrX	69633529	2950666815	70274954	250.5	0.000198697401704
chrX	70274954	2951308240	70835762	252.0	0.000199887206505
chrX	70835762	2951869048	71534406	262.0	0.000207819238509
chrX	71534406	2952567692	72373458	255.5	0.000202663417706
chrX	72373458	2953406744	73001828	256.0	0.000203060019307
chrX	73001828	2954035114	73571626	247.0	0.000195921190503
chrX	73571626	2954604912	74167985	252.0	0.000199887206505
chrX	74167985	2955201271	74833307	257.0	0.000203853222507
chrX	74833307	2955866593	75473269	253.0	0.000200680409705
chrX	75473269	2956506555	76178739	258.5	0.000205043027308
chrX	76178739	2957212025	76858169	257.0	0.000203853222507
chrX	76858169	2957891455	77425892	252.0	0.000199887206505
chrX	77425892	2958459178	78041243	252.0	0.000199887206505
chrX	78041243	2959074529	78655821	261.0	0.000207026035309
chrX	78655821	2959689107	79275381	255.5	0.000202663417706
chrX	79275381	2960308667	79891792	254.0	0.000201473612906
chrX	79891792	2960925078	80546040	255.0	0.000202266816106
chrX	80546040	2961579326	81152901	255.0	0.000202266816106
chrX	81152901	2962186187	81753776	247.5	0.000196317792103
chrX	81753776	2962787062	82367583	249.5	0.000197904198504
chrX	82367583	2963400869	83022752	255.0	0.000202266816106
chrX	83022752	2964056038	83653945	257.0	0.000203853222507
chrX	83653945	2964687231	84283208	254.5	0.000201870214506
chrX	84283208	2965316494	84918037	266.5	0.000211388652911
chrX	84918037	2965951323	85502662	257.5	0.000204249824107
chrX	85502662	2966535948	86091010	252.0	0.000199887206505
chrX	86091010	2967124296	86714582	253.0	0.000200680409705
chrX	86714582	2967747868	87339598	249.0	0.000197507596904
chrX	87339598	2968372884	87937602	262.0	0.000207819238509
chrX	87937602	2968970888	88877577	270.0	0.000214164864112
chrX	88877577	2969910863	90390243	274.0	0.000217337676914
chrX	90390243	2971423529	91653862	267.0	0.000211785254511
chrX	91653862	2972687148	92766365	271.0	0.000214958067313
chrX	92766365	2973799651	93361715	253.5	0.000201077011306
chrX	93361715	2974395001	93948882	257.0	0.000203853222507
chrX	93948882	2974982168	94588358	260.5	0.000206629433708
chrX	94588358	2975621644	95175809	251.0	0.000199094003304
chrX	95175809	2976209095	95796000	256.0	0.000203060019307
chrX	95796000	2976829286	96381879	260.0	0.000206232832108
chrX	96381879	2977415165	96932644	247.0	0.000195921190503
chrX	96932644	2977965930	97517096	252.0	0.000199887206505
chrX	97517096	2978550382	98144881	255.0	0.000202266816106
chrX	98144881	2979178167	98721176	250.0	0.000198300800104
chrX	98721176	2979754462	99336145	253.5	0.000201077011306
chrX	99336145	2980369431	99941865	252.0	0.000199887206505
chrX	99941865	2980975151	100503553	244.0	0.000193541580902
chrX	100503553	2981536839	101104083	255.0	0.000202266816106
chrX	101104083	2982137369	102004178	249.5	0.000197904198504
chrX	102004178	2983037464	102590812	247.5	0.000196317792103
chrX	102590812	2983624098	103171406	249.0	0.000197507596904
chrX	103171406	2984204692	103802598	251.0	0.000199094003304
chrX	103802598	2984835884	104413593	257.5	0.000204249824107
chrX	104413593	2985446879	104981330	256.0	0.000203060019307
chrX	104981330	2986014616	105623664	242.5	0.000192351776101
chrX	105623664	2986656950	106241698	261.0	0.000207026035309
chrX	106241698	2987274984	106819272	257.0	0.000203853222507
chrX	106819272	2987852558	107407817	253.0	0.000200680409705
chrX	107407817	2988441103	107993886	263.5	0.00020900904331
chrX	107993886	2989027172	108601635	251.0	0.000199094003304
chrX	108601635	2989634921	109185257	246.0	0.000195127987302
chrX	109185257	2990218543	109774549	258.0	0.000204646425707
chrX	109774549	2990807835	110347338	253.0	0.000200680409705
chrX	110347338	2991380624	110934476	259.0	0.000205439628908
chrX	110934476	2991967762	111517105	249.0	0.000197507596904
chrX	111517105	2992550391	112127025	246.5	0.000195524588903
chrX	112127025	2993160311	112734344	244.5	0.000193938182502
chrX	112734344	2993767630	113325536	261.5	0.000207422636909
chrX	113325536	2994358822	113994900	256.5	0.000203456620907
chrX	113994900	2995028186	114591515	257.0	0.000203853222507
chrX	114591515	2995624801	115184396	247.0	0.000195921190503
chrX	115184396	2996217682	115872347	264.0	0.00020940564491
chrX	115872347	2996905633	116500915	260.0	0.000206232832108
chrX	116500915	2997534201	117127763	259.0	0.000205439628908
chrX	117127763	2998161049	117713758	256.0	0.000203060019307
chrX	117713758	2998747044	118255491	250.0	0.000198300800104
chrX	118255491	2999288777	118819648	252.0	0.000199887206505
chrX	118819648	2999852934	119476832	252.0	0.000199887206505
chrX	119476832	3000510118	120160221	249.5	0.000197904198504
chrX	120160221	3001193507	120751576	254.0	0.000201473612906
chrX	120751576	3001784862	121345822	255.0	0.000202266816106
chrX	121345822	3002379108	121957429	253.0	0.000200680409705
chrX	121957429	3002990715	122521645	250.0	0.000198300800104
chrX	122521645	3003554931	123063485	250.0	0.000198300800104
chrX	123063485	3004096771	123641492	250.0	0.000198300800104
chrX	123641492	3004674778	124214237	244.0	0.000193541580902
chrX	124214237	3005247523	124822742	245.5	0.000194731385702
chrX	124822742	3005856028	125437967	251.5	0.000199490604905
chrX	125437967	3006471253	126033232	261.5	0.000207422636909
chrX	126033232	3007066518	126670349	255.5	0.000202663417706
chrX	126670349	3007703635	127266933	256.0	0.000203060019307
chrX	127266933	3008300219	127881755	257.0	0.000203853222507
chrX	127881755	3008915041	128479796	258.0	0.000204646425707
chrX	128479796	3009513082	129042189	251.0	0.000199094003304
chrX	129042189	3010075475	129607815	258.5	0.000205043027308
chrX	129607815	3010641101	130186714	244.5	0.000193938182502
chrX	130186714	3011220000	130806023	250.0	0.000198300800104
chrX	130806023	3011839309	131388590	253.0	0.000200680409705
chrX	131388590	3012421876	131934872	254.5	0.000201870214506
chrX	131934872	3012968158	132511553	248.0	0.000196714393703
chrX	132511553	3013544839	133039579	251.0	0.000199094003304
chrX	133039579	3014072865	133616555	251.0	0.000199094003304
chrX	133616555	3014649841	134164220	243.0	0.000192748377701
chrX	134164220	3015197506	134809191	249.0	0.000197507596904
chrX	134809191	3015842477	135482917	259.0	0.000205439628908
chrX	135482917	3016516203	136023916	241.0	0.0001911619713
chrX	136023916	3017057202	136597164	254.0	0.000201473612906
chrX	136597164	3017630450	137178926	246.0	0.000195127987302
chrX	137178926	3018212212	137766989	254.0	0.000201473612906
chrX	137766989	3018800275	138330513	252.0	0.000199887206505
chrX	138330513	3019363799	138893433	241.5	0.000191558572901
chrX	138893433	3019926719	139483923	255.0	0.000202266816106
chrX	139483923	3020517209	140063686	262.0	0.000207819238509
chrX	140063686	3021096972	140927135	252.0	0.000199887206505
chrX	140927135	3021960421	141518987	252.0	0.000199887206505
chrX	141518987	3022552273	142102915	249.0	0.000197507596904
chrX	142102915	3023136201	142684803	254.0	0.000201473612906
chrX	142684803	3023718089	143387383	256.0	0.000203060019307
chrX	143387383	3024420669	144038545	253.0	0.000200680409705
chrX	144038545	3025071831	144606947	254.0	0.000201473612906
chrX	144606947	3025640233	145171284	246.0	0.000195127987302
chrX	145171284	3026204570	145772381	255.5	0.000202663417706
chrX	145772381	3026805667	146385198	249.0	0.000197507596904
chrX	146385198	3027418484	146962152	254.0	0.000201473612906
chrX	146962152	3027995438	147549002	256.5	0.000203456620907
chrX	147549002	3028582288	148092378	246.0	0.000195127987302
chrX	148092378	3029125664	148703636	240.5	0.0001907653697
chrX	148703636	3029736922	149480157	246.0	0.000195127987302
chrX	149480157	3030513443	150014719	247.5	0.000196317792103
chrX	150014719	3031048005	150580123	250.0	0.000198300800104
chrX	150580123	3031613409	151138557	249.0	0.000197507596904
chrX	151138557	3032171843	151745009	252.5	0.000200283808105
chrX	151745009	3032778295	152625236	246.0	0.000195127987302
chrX	152625236	3033658522	153221648	250.0	0.000198300800104
chrX	153221648	3034254934	153954530	255.0	0.000202266816106
chrX	153954530	3034987816	154525194	244.5	0.000193938182502
chrX	154525194	3035558480	155270560	261.5	0.000207422636909
chrY	0	3036303846	4022127	275.0	0.000218130880114
chrY	4022127	3040325973	6077774	277.0	0.000219717286515
chrY	6077774	3042381620	7088235	256.0	0.000203060019307
chrY	7088235	3043392081	7677450	233.0	0.000184816345697
chrY	7677450	3043981296	8192677	240.0	0.0001903687681
chrY	8192677	3044496523	8642188	224.5	0.000178074118493
chrY	8642188	3044946034	9645975	246.5	0.000195524588903
chrY	9645975	3045949821	13898406	263.5	0.00020900904331
chrY	13898406	3050202252	14492290	239.5	0.0001899721665
chrY	14492290	3050796136	15097054	254.0	0.000201473612906
chrY	15097054	3051400900	15714362	257.0	0.000203853222507
chrY	15714362	3052018208	16391501	242.0	0.000191955174501
chrY	16391501	3052695347	16946927	240.0	0.0001903687681
chrY	16946927	3053250773	17509653	243.0	0.000192748377701
chrY	17509653	3053813499	18047816	240.0	0.0001903687681
chrY	18047816	3054351662	18797932	239.0	0.000189575564899
chrY	18797932	3055101778	19348820	232.5	0.000184419744097
chrY	19348820	3055652666	21316266	246.0	0.000195127987302
chrY	21316266	3057620112	21907237	256.5	0.000203456620907
chrY	21907237	3058211083	22705864	245.0	0.000194334784102
chrY	22705864	3059009710	23303714	251.5	0.000199490604905
chrY	23303714	3059607560	24074286	245.0	0.000194334784102
chrY	24074286	3060378132	59373566	261.0	0.000207026035309
chr2L_dm	0	3095677412	825315	284.0	0.000225269708918
chr2L_dm	825315	3096502727	1556408	271.0	0.000214958067313
chr2L_dm	1556408	3097233820	2434868	284.0	0.000225269708918
chr2L_dm	2434868	3098112280	3201530	276.5	0.000219320684915
chr2L_dm	3201530	3098878942	4029243	281.5	0.000223286700917
chr2L_dm	4029243	3099706655	4760484	268.0	0.000212578457712
chr2L_dm	4760484	3100437896	5550808	287.5	0.00022804592012
chr2L_dm	5550808	3101228220	6291360	276.0	0.000218924083315
chr2L_dm	6291360	3101968772	7050310	277.0	0.000219717286515
chr2L_dm	7050310	3102727722	7843578	275.0	0.000218130880114
chr2L_dm	7843578	3103520990	8665060	268.5	0.000212975059312
chr2L_dm	8665060	3104342472	9441165	282.5	0.000224079904118
chr2L_dm	9441165	3105118577	10219576	278.5	0.000220907091316
chr2L_dm	10219576	3105896988	11005390	279.0	0.000221303692916
chr2L_dm	11005390	3106682802	11827598	282.0	0.000223683302517
chr2L_dm	11827598	3107505010	12680545	281.5	0.000223286700917
chr2L_dm	12680545	3108357957	13477585	270.0	0.000214164864112
chr2L_dm	13477585	3109154997	14267206	283.0	0.000224476505718
chr2L_dm	14267206	3109944618	15061162	274.0	0.000217337676914
chr2L_dm	15061162	3110738574	15931840	275.0	0.000218130880114
chr2L_dm	15931840	3111609252	16734399	278.0	0.000220510489716
chr2L_dm	16734399	3112411811	17583174	277.0	0.000219717286515
chr2L_dm	17583174	3113260586	18362626	280.0	0.000222096896117
chr2L_dm	18362626	3114040038	19135635	282.0	0.000223683302517
chr2L_dm	19135635	3114813047	19981747	281.0	0.000222890099317
chr2L_dm	19981747	3115659159	20929809	272.0	0.000215751270513
chr2L_dm	20929809	3116607221	21946191	290.0	0.000230028928121
chr2L_dm	21946191	3117623603	23513712	290.0	0.000230028928121
chr2R_dm	0	3119191124	2174050	307.0	0.000243513382528
chr2R_dm	2174050	3121365174	4285897	305.0	0.000241926976127
chr2R_dm	4285897	3123477021	5524311	300.0	0.000237960960125
chr2R_dm	5524311	3124715435	6506625	287.0	0.000227649318519
chr2R_dm	6506625	3125697749	7303495	284.0	0.000225269708918
chr2R_dm	7303495	3126494619	8116736	274.0	0.000217337676914
chr2R_dm	8116736	3127307860	8877790	272.0	0.000215751270513
chr2R_dm	8877790	3128068914	9617133	272.0	0.000215751270513
chr2R_dm	9617133	3128808257	10408775	281.0	0.000222890099317
chr2R_dm	10408775	3129599899	11251786	269.5	0.000213768262512
chr2R_dm	11251786	3130442910	12042382	277.5	0.000220113888116
chr2R_dm	12042382	3131233506	12811207	270.0	0.000214164864112
chr2R_dm	12811207	3132002331	13628244	275.0	0.000218130880114
chr2R_dm	13628244	3132819368	14442650	266.5	0.000211388652911
chr2R_dm	14442650	3133633774	15254494	268.0	0.000212578457712
chr2R_dm	15254494	3134445618	16008128	272.0	0.000215751270513
chr2R_dm	16008128	3135199252	16755539	266.0	0.000210992051311
chr2R_dm	16755539	3135946663	17547810	263.0	0.000208612441709
chr2R_dm	17547810	3136738934	18311029	273.0	0.000216544473714
chr2R_dm	18311029	3137502153	19114418	284.0	0.000225269708918
chr2R_dm	19114418	3138305542	19954832	276.5	0.000219320684915
chr2R_dm	19954832	3139145956	20673224	269.0	0.000213371660912
chr2R_dm	20673224	3139864348	21403083	261.0	0.000207026035309
chr2R_dm	21403083	3140594207	22177692	256.5	0.000203456620907
chr2R_dm	22177692	3141368816	22934935	273.0	0.000216544473714
chr2R_dm	22934935	3142126059	23693420	272.0	0.000215751270513
chr2R_dm	23693420	3142884544	24442790	265.0	0.00021019884811
chr2R_dm	24442790	3143633914	25286936	280.0	0.000222096896117
chr3L_dm	0	3144478060	839484	285.0	0.000226062912119
chr3L_dm	839484	3145317544	1692122	275.0	0.000218130880114
chr3L_dm	1692122	3146170182	2420386	272.0	0.000215751270513
chr3L_dm	2420386	3146898446	3235344	274.0	0.000217337676914
chr3L_dm	3235344	3147713404	4043103	283.0	0.000224476505718
chr3L_dm	4043103	3148521163	4839351	282.0	0.000223683302517
chr3L_dm	4839351	3149317411	5716695	275.0	0.000218130880114
chr3L_dm	5716695	3150194755	6539086	271.5	0.000215354668913
chr3L_dm	6539086	3151017146	7342709	279.0	0.000221303692916
chr3L_dm	7342709	3151820769	8200031	283.0	0.000224476505718
chr3L_dm	8200031	3152678091	8999805	265.0	0.00021019884811
chr3L_dm	8999805	3153477865	9813708	274.0	0.000217337676914
chr3L_dm	9813708	3154291768	10658750	280.0	0.000222096896117
chr3L_dm	10658750	3155136810	11525107	278.5	0.000220907091316
chr3L_dm	11525107	3156003167	12329545	271.0	0.000214958067313
chr3L_dm	12329545	3156807605	13086467	266.5	0.000211388652911
chr3L_dm	13086467	3157564527	13913988	275.5	0.000218527481715
chr3L_dm	13913988	3158392048	14821072	283.0	0.000224476505718
chr3L_dm	14821072	3159299132	15681862	281.0	0.000222890099317
chr3L_dm	15681862	3160159922	16547863	268.5	0.000212975059312
chr3L_dm	16547863	3161025923	17425100	277.0	0.000219717286515
chr3L_dm	17425100	3161903160	18346975	279.0	0.000221303692916
chr3L_dm	18346975	3162825035	19225371	286.5	0.000227252716919
